timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2026-04-09T00:00:00.000Z";"2026-04-09T23:59:59.999Z";"2026-04-09T16:28:00.000Z";"2026-04-09T11:19:00.000Z";"2787";0.551135817;0.5649254441;0.5066472032;0.5402565519;162151036.03602585;540114210.5850525;1000000000;"2026-04-09T23:59:59.999Z"
"2026-04-08T00:00:00.000Z";"2026-04-08T23:59:59.999Z";"2026-04-08T12:56:00.000Z";"2026-04-08T01:59:00.000Z";"2787";0.4931302522;0.7216976851;0.4612490466;0.5511358276;528573322.9506317;553338714.1551203;1000000000;"2026-04-08T23:59:59.999Z"
"2026-04-07T00:00:00.000Z";"2026-04-07T23:59:59.999Z";"2026-04-07T17:35:00.000Z";"2026-04-07T01:47:00.000Z";"2787";0.4889849382;0.5040244469;0.4560349822;0.4936126995;137147519.18520045;494942437.9825517;1000000000;"2026-04-07T23:59:59.999Z"
"2026-04-06T00:00:00.000Z";"2026-04-06T23:59:59.999Z";"2026-04-06T21:41:00.000Z";"2026-04-06T03:42:00.000Z";"2787";0.4747057364;0.5371879957;0.4403929808;0.4891110699;237396795.34715694;488992042.95147926;1000000000;"2026-04-06T23:59:59.999Z"
"2026-04-05T00:00:00.000Z";"2026-04-05T23:59:59.999Z";"2026-04-05T23:53:00.000Z";"2026-04-05T07:46:00.000Z";"2787";0.394832913;0.4766862275;0.3893965815;0.4745493291;132919893.24475732;474705736.4013369;1000000000;"2026-04-05T23:59:59.999Z"
"2026-04-04T00:00:00.000Z";"2026-04-04T23:59:59.999Z";"2026-04-04T22:52:00.000Z";"2026-04-04T07:44:00.000Z";"2787";0.38976248;0.4102194464;0.3684276929;0.394832913;87614225.08927219;394832913.0695829;1000000000;"2026-04-04T23:59:59.999Z"
"2026-04-03T00:00:00.000Z";"2026-04-03T23:59:59.999Z";"2026-04-03T23:33:00.000Z";"2026-04-03T00:17:00.000Z";"2787";0.3310242876;0.3945317751;0.3303569947;0.3897655337;217660711.17098448;389926705.05033684;1000000000;"2026-04-03T23:59:59.999Z"
"2026-04-02T00:00:00.000Z";"2026-04-02T23:59:59.999Z";"2026-04-02T07:49:00.000Z";"2026-04-02T13:52:00.000Z";"2787";0.3254973937;0.3349334131;0.3072204887;0.3310208971;71195834.47047777;330370469.46246964;1000000000;"2026-04-02T23:59:59.999Z"
"2026-04-01T00:00:00.000Z";"2026-04-01T23:59:59.999Z";"2026-04-01T19:46:00.000Z";"2026-04-01T04:26:00.000Z";"2787";0.3148420957;0.3355029413;0.3005634353;0.3254903651;100523863.40408559;326572596.12206644;1000000000;"2026-04-01T23:59:59.999Z"
"2026-03-31T00:00:00.000Z";"2026-03-31T23:59:59.999Z";"2026-03-31T09:26:00.000Z";"2026-03-31T10:55:00.000Z";"2787";0.3065847699;0.3220441321;0.3048816787;0.3147594362;55095125.18212398;315654921.4726192;1000000000;"2026-03-31T23:59:59.999Z"
"2026-03-30T00:00:00.000Z";"2026-03-30T23:59:59.999Z";"2026-03-30T15:45:00.000Z";"2026-03-30T00:18:00.000Z";"2787";0.2964662679;0.3158783104;0.2938237614;0.3064854385;61762456.434708185;306555941.0193804;1000000000;"2026-03-30T23:59:59.999Z"
"2026-03-29T00:00:00.000Z";"2026-03-29T23:59:59.999Z";"2026-03-29T15:05:00.000Z";"2026-03-29T00:42:00.000Z";"2787";0.2827196451;0.3218936813;0.2646065089;0.2964505056;96293236.59316994;296468412.59054095;1000000000;"2026-03-29T23:59:59.999Z"
"2026-03-28T00:00:00.000Z";"2026-03-28T23:59:59.999Z";"2026-03-28T00:13:00.000Z";"2026-03-28T21:47:00.000Z";"2787";0.2870308736;0.2885421255;0.2787471066;0.2827885737;47785354.15752296;282719645.2048237;1000000000;"2026-03-28T23:59:59.999Z"
"2026-03-27T00:00:00.000Z";"2026-03-27T23:59:59.999Z";"2026-03-27T02:11:00.000Z";"2026-03-27T16:40:00.000Z";"2787";0.3237418677;0.3259109661;0.2839502712;0.2870308736;69480887.74331644;287016259.8546434;1000000000;"2026-03-27T23:59:59.999Z"
"2026-03-26T00:00:00.000Z";"2026-03-26T23:59:59.999Z";"2026-03-26T00:25:00.000Z";"2026-03-26T10:10:00.000Z";"2787";0.3356075953;0.33924715;0.3180738185;0.3237396152;56172284.441113256;323271208.03041494;1000000000;"2026-03-26T23:59:59.999Z"
"2026-03-25T00:00:00.000Z";"2026-03-25T23:59:59.999Z";"2026-03-25T00:55:00.000Z";"2026-03-25T20:18:00.000Z";"2787";0.3596785405;0.3648146416;0.3275941948;0.3355783767;58241519.17594224;335179667.0647674;1000000000;"2026-03-25T23:59:59.999Z"
"2026-03-24T00:00:00.000Z";"2026-03-24T23:59:59.999Z";"2026-03-24T21:16:00.000Z";"2026-03-24T01:15:00.000Z";"2787";0.3485691734;0.3642008986;0.3340736133;0.3596737582;92412505.89548855;359041913.62775433;1000000000;"2026-03-24T23:59:59.999Z"
